SIMULATED EQUIVALENT,"""OBSERVED VALUE""",,"""OBSERVATION NAME""",Well ID,Date,name,RMSE,Well Type,Pumping in Model Cell,Area in Model,Distance from Carmel River
-121,1,122.74,w16_07251996,16,7251996,Rancho Canada,,,,,
-123,-1,122.16,w16_08281996,16,8281996,Rancho Canada,,,,,
-123,-2,121.08,w16_09261996,16,9261996,Rancho Canada,,,,,
-123,-4,118.56,w16_10311996,16,10311996,Rancho Canada,,,,,
-68,-2,66.57,w16_11271996,16,11271996,Rancho Canada,,,,,
-61,-10,51.29,w16_12261996,16,12261996,Rancho Canada,,,,,
-32,10,41.10,w16_01301997,16,1301997,Rancho Canada,,,,,
-11,9,20.43,w16_02271997,16,2271997,Rancho Canada,,,,,
-17,2,18.96,w16_03271997,16,3271997,Rancho Canada,,,,,
-18,1,18.60,w16_04241997,16,4241997,Rancho Canada,,,,,
-23,1,24.27,w16_05291997,16,5291997,Rancho Canada,,,,,
-40,-1,39.31,w16_06261997,16,6261997,Rancho Canada,,,,,
-63,-2,61.04,w16_07311997,16,7311997,Rancho Canada,,,,,
-112,4,115.61,w16_08281997,16,8281997,Rancho Canada,,,,,
-119,-2,116.78,w16_09251997,16,9251997,Rancho Canada,,,,,
-115,-6,108.74,w16_10301997,16,10301997,Rancho Canada,,,,,
-108,-7,101.48,w16_11261997,16,11261997,Rancho Canada,,,,,
-80,1,81.20,w16_12311997,16,12311997,Rancho Canada,,,,,
-32,8,39.52,w16_01291998,16,1291998,Rancho Canada,,,,,
-18,9,27.01,w16_02261998,16,2261998,Rancho Canada,,,,,
-10,10,20.24,w16_03261998,16,3261998,Rancho Canada,,,,,
-3,10,12.61,w16_04301998,16,4301998,Rancho Canada,,,,,
-3,10,13.02,w16_05281998,16,5281998,Rancho Canada,,,,,
-10,2,11.83,w16_06251998,16,6251998,Rancho Canada,,,,,
-28,3,31.17,w16_07301998,16,7301998,Rancho Canada,,,,,
-57,2,58.43,w16_08271998,16,8271998,Rancho Canada,,,,,
-100,8,108.28,w16_09241998,16,9241998,Rancho Canada,,,,,
-98,1,99.38,w16_10291998,16,10291998,Rancho Canada,,,,,
-57,-4,52.33,w16_11251998,16,11251998,Rancho Canada,,,,,
-40,2,42.62,w16_12311998,16,12311998,Rancho Canada,,,,,
-21,-3,18.43,w16_01281999,16,1281999,Rancho Canada,,,,,
-9,-2,6.30,w16_02251999,16,2251999,Rancho Canada,,,,,
-2,2,4.22,w16_03251999,16,3251999,Rancho Canada,,,,,
-3,-2,1.16,w16_04291999,16,4291999,Rancho Canada,,,,,
-4,-2,1.41,w16_05271999,16,5271999,Rancho Canada,,,,,
-6,5,10.96,w16_06241999,16,6241999,Rancho Canada,,,,,
-16,9,24.81,w16_07291999,16,7291999,Rancho Canada,,,,,
-3,9,11.88,w16_05252000,16,5252000,Rancho Canada,,,,,
-10,9,18.61,w16_06292000,16,6292000,Rancho Canada,,,,,
-21,8,28.55,w16_01312002,16,1312002,Rancho Canada,,,,,
-43,8,50.49,w16_03282002,16,3282002,Rancho Canada,,,,,
-48,1,49.17,w16_04252002,16,4252002,Rancho Canada,,,,,
-55,1,55.57,w16_05302002,16,5302002,Rancho Canada,,,,,
-82,-1,81.29,w16_06272002,16,6272002,Rancho Canada,,,,,
-122,-1,120.85,w16_07252002,16,7252002,Rancho Canada,,,,,
-125,-2,122.29,w16_08292002,16,8292002,Rancho Canada,,,,,
-125,-6,119.12,w16_09262002,16,9262002,Rancho Canada,,,,,
-124,-7,117.25,w16_10312002,16,10312002,Rancho Canada,,,,,
-114,-4,109.54,w16_11272002,16,11272002,Rancho Canada,,,,,
-86,-1,85.47,w16_12262002,16,12262002,Rancho Canada,,,,,
-23,-1,22.60,w16_01302003,16,1302003,Rancho Canada,,,,,
-28,8,36.43,w16_02272003,16,2272003,Rancho Canada,,,,,
-37,8,45.20,w16_03272003,16,3272003,Rancho Canada,,,,,
-53,-7,45.89,w16_04242003,16,4242003,Rancho Canada,,,,,
-88,-5,82.77,w16_05292003,16,5292003,Rancho Canada,,,,,
-117,-5,111.91,w16_06262003,16,6262003,Rancho Canada,,,,,
-124,-5,119.52,w16_07312003,16,7312003,Rancho Canada,,,,,
-125,-6,119.01,w16_08282003,16,8282003,Rancho Canada,,,,,
-125,-8,116.58,w16_09252003,16,9252003,Rancho Canada,,,,,
-93,-8,85.83,w16_10302003,16,10302003,Rancho Canada,,,,,
-103,-8,95.36,w16_11262003,16,11262003,Rancho Canada,,,,,
-97,-9,88.39,w16_12182003,16,12182003,Rancho Canada,,,,,
-39,-4,35.08,w16_01292004,16,1292004,Rancho Canada,,,,,
-37,-2,34.51,w16_02262004,16,2262004,Rancho Canada,,,,,
-32,-3,28.51,w16_03252004,16,3252004,Rancho Canada,,,,,
-37,-5,31.69,w16_04292004,16,4292004,Rancho Canada,,,,,
-46,-4,42.69,w16_05272004,16,5272004,Rancho Canada,,,,,
-63,-5,58.01,w16_06242004,16,6242004,Rancho Canada,,,,,
-111,-9,102.56,w16_07292004,16,7292004,Rancho Canada,,,,,
-122,-10,112.88,w16_08262004,16,8262004,Rancho Canada,,,,,
-124,-9,115.27,w16_09302004,16,9302004,Rancho Canada,,,,,
-125,-9,116.41,w16_10282004,16,10282004,Rancho Canada,,,,,
-121,-10,111.02,w16_11182004,16,11182004,Rancho Canada,,,,,
-40,-11,29.03,w16_12232004,16,12232004,Rancho Canada,,,,,
-28,-7,21.65,w16_01272005,16,1272005,Rancho Canada,,,,,
-49,-6,43.26,w16_02242005,16,2242005,Rancho Canada,,,,,
-35,9,43.56,w16_03312005,16,3312005,Rancho Canada,,,,,
-27,-6,21.52,w16_04282005,16,4282005,Rancho Canada,,,,,
-40,-6,34.48,w16_05262005,16,5262005,Rancho Canada,,,,,
-59,-8,50.69,w16_06302005,16,6302005,Rancho Canada,,,,,
-106,-8,97.65,w16_07282005,16,7282005,Rancho Canada,,,,,
-120,-8,111.22,w16_08252005,16,8252005,Rancho Canada,,,,,
-120,-10,110.73,w16_09292005,16,9292005,Rancho Canada,,,,,
-119,-13,105.99,w16_10272005,16,10272005,Rancho Canada,,,,,
-107,-10,97.13,w16_11232005,16,11232005,Rancho Canada,,,,,
-75,-6,69.74,w16_12222005,16,12222005,Rancho Canada,,,,,
-93,-5,88.35,w16_01252006,16,1252006,Rancho Canada,,,,,
-83,-5,77.90,w16_02222006,16,2222006,Rancho Canada,,,,,
-45,-7,37.68,w16_03292006,16,3292006,Rancho Canada,,,,,
-54,-11,42.96,w16_04262006,16,4262006,Rancho Canada,,,,,
-94,8,102.29,w16_05312006,16,5312006,Rancho Canada,,,,,
-123,-4,118.23,w16_06282006,16,6282006,Rancho Canada,,,,,
-125,-10,115.07,w16_07262006,16,7262006,Rancho Canada,,,,,
-120,-9,110.93,w16_09272006,16,9272006,Rancho Canada,,,,,
-119,-10,109.37,w16_10252006,16,10252006,Rancho Canada,,,,,
-121,-14,107.34,w16_11292006,16,11292006,Rancho Canada,,,,,
-106,-3,103.51,w16_12272006,16,12272006,Rancho Canada,,,,,
-85,-10,74.90,w16_01252007,16,1252007,Rancho Canada,,,,,
-45,-10,35.31,w16_02222007,16,2222007,Rancho Canada,,,,,
-43,-11,31.51,w16_03292007,16,3292007,Rancho Canada,,,,,
-56,-9,46.47,w16_04262007,16,4262007,Rancho Canada,,,,,
-91,-12,79.56,w16_05312007,16,5312007,Rancho Canada,,,,,
-109,-15,93.51,w16_06282007,16,6282007,Rancho Canada,,,,,
-94,-13,81.10,w16_07262007,16,7262007,Rancho Canada,,,,,
-85,-16,68.25,w16_08302007,16,8302007,Rancho Canada,,,,,
-82,-10,71.75,w16_09272007,16,9272007,Rancho Canada,,,,,
-105,2,107.11,w16_10252007,16,10252007,Rancho Canada,,,,,
-88,-10,78.04,w16_01312008,16,1312008,Rancho Canada,,,,,
-47,-11,35.82,w16_03272008,16,3272008,Rancho Canada,,,,,
-53,-9,44.34,w16_04242008,16,4242008,Rancho Canada,,,,,
-69,-9,60.12,w16_05292008,16,5292008,Rancho Canada,,,,,
-103,-10,93.04,w16_06262008,16,6262008,Rancho Canada,,,,,
-106,-12,94.02,w16_07312008,16,7312008,Rancho Canada,,,,,
-103,-14,89.02,w16_08282008,16,8282008,Rancho Canada,,,,,
-102,-13,89.39,w16_09252008,16,9252008,Rancho Canada,,,,,
-77,-14,63.52,w16_10302008,16,10302008,Rancho Canada,,,,,
-76,-13,63.00,w16_11262008,16,11262008,Rancho Canada,,,,,
-58,-13,44.42,w16_12182008,16,12182008,Rancho Canada,,,,,
-25,-13,12.05,w16_01292009,16,1292009,Rancho Canada,,,,,
-25,-10,15.37,w16_02262009,16,2262009,Rancho Canada,,,,,
-18,-9,9.58,w16_03262009,16,3262009,Rancho Canada,,,,,
-21,-11,10.06,w16_04302009,16,4302009,Rancho Canada,,,,,
-43,-11,32.18,w16_05282009,16,5282009,Rancho Canada,,,,,
-68,-12,55.92,w16_06252009,16,6252009,Rancho Canada,,,,,
-123,-3,120.19,w16_07302009,16,7302009,Rancho Canada,,,,,
-124,-6,117.54,w16_08272009,16,8272009,Rancho Canada,,,,,
-116,-10,105.42,w16_09242009,16,9242009,Rancho Canada,,,,,
-76,-5,71.63,w16_10292009,16,10292009,Rancho Canada,,,,,
-72,-5,66.29,w16_11252009,16,11252009,Rancho Canada,,,,,
-74,-4,70.10,w16_12312009,16,12312009,Rancho Canada,,,,,
-85,8,93.31,w16_01282010,16,1282010,Rancho Canada,,,,,
-42,-3,38.92,w16_02252010,16,2252010,Rancho Canada,,,,,
-31,-4,26.81,w16_03252010,16,3252010,Rancho Canada,,,,,
-52,-5,47.57,w16_04292010,16,4292010,Rancho Canada,,,,,
-71,-4,67.33,w16_05282010,16,5282010,Rancho Canada,,,,,
-84,-5,78.90,w16_06242010,16,6242010,Rancho Canada,,,,,
-120,-5,114.61,w16_07292010,16,7292010,Rancho Canada,,,,,
-124,-6,118.56,w16_08262010,16,8262010,Rancho Canada,,,,,
-125,-6,118.64,w16_09302010,16,9302010,Rancho Canada,,,,,
-115,-7,108.55,w16_10282010,16,10282010,Rancho Canada,,,,,
-97,-7,89.33,w16_11242010,16,11242010,Rancho Canada,,,,,
-117,-3,114.49,w16_12302010,16,12302010,Rancho Canada,,,,,
-95,-3,91.62,w16_01272011,16,1272011,Rancho Canada,,,,,
-108,-3,104.67,w16_02242011,16,2242011,Rancho Canada,,,,,
-74,-8,66.11,w16_03312011,16,3312011,Rancho Canada,,,,,
-70,-9,60.92,w16_04282011,16,4282011,Rancho Canada,,,,,
-87,-10,76.69,w16_05262011,16,5262011,Rancho Canada,,,,,
-113,-10,102.44,w16_06302011,16,6302011,Rancho Canada,,,,,
-124,-4,120.02,w16_07282011,16,7282011,Rancho Canada,,,,,
-126,-5,121.57,w16_08252011,16,8252011,Rancho Canada,,,,,
-126,-10,116.28,w16_09292011,16,9292011,Rancho Canada,,,,,
-126,-4,122.29,w16_10272011,16,10272011,Rancho Canada,,,,,
-118,-4,114.50,w16_11232011,16,11232011,Rancho Canada,,,,,
-85,-4,80.58,w16_12152011,16,12152011,Rancho Canada,,,,,
-75,-4,70.86,w16_01262012,16,1262012,Rancho Canada,,,,,
-71,-10,60.86,w16_02232012,16,2232012,Rancho Canada,,,,,
-51,-12,39.24,w16_03292012,16,3292012,Rancho Canada,,,,,
-45,-7,38.08,w16_04262012,16,4262012,Rancho Canada,,,,,
-58,7,64.90,w16_05302012,16,5302012,Rancho Canada,,,,,
-67,7,73.84,w16_06282012,16,6282012,Rancho Canada,,,,,
-66,7,72.97,w16_07262012,16,7262012,Rancho Canada,,,,,
-65,7,71.83,w16_08302012,16,8302012,Rancho Canada,,,,,
-62,7,68.45,w16_09272012,16,9272012,Rancho Canada,,,,,
-122,6,128.33,w16_11292012,16,11292012,Rancho Canada,,,,,
-124,8,132.00,w16_12272012,16,12272012,Rancho Canada,,,,,
-126,-7,118.49,w16_01312013,16,1312013,Rancho Canada,,,,,
-59,-9,50.11,w16_02282013,16,2282013,Rancho Canada,,,,,
-92,-11,81.44,w16_03282013,16,3282013,Rancho Canada,,,,,
-106,-12,94.84,w16_04252013,16,4252013,Rancho Canada,,,,,
-124,-23,100.78,w16_05302013,16,5302013,Rancho Canada,,,,,
-127,-15,112.34,w16_06272013,16,6272013,Rancho Canada,,,,,
-128,-10,117.06,w16_07252013,16,7252013,Rancho Canada,,,,,
-128,-14,113.69,w16_08292013,16,8292013,Rancho Canada,,,,,
-128,-14,114.28,w16_09262013,16,9262013,Rancho Canada,,,,,
-117,-14,102.66,w16_10312013,16,10312013,Rancho Canada,,,,,
-125,-14,111.03,w16_11272013,16,11272013,Rancho Canada,,,,,
-79,-14,64.35,w16_12262013,16,12262013,Rancho Canada,,,,,
-95,-16,78.84,w16_01302014,16,1302014,Rancho Canada,,,,,
-56,-13,43.42,w16_02272014,16,2272014,Rancho Canada,,,,,
-60,-12,48.41,w16_03272014,16,3272014,Rancho Canada,,,,,
-51,-6,44.81,w16_04242014,16,4242014,Rancho Canada,,,,,
-53,-5,48.66,w16_05292014,16,5292014,Rancho Canada,,,,,
-68,-4,63.91,w16_06262014,16,6262014,Rancho Canada,,,,,
-58,-4,53.76,w16_07312014,16,7312014,Rancho Canada,,,,,
-49,-5,43.36,w16_08282014,16,8282014,Rancho Canada,,,,,
-105,2,107.31,w16_09252014,16,9252014,Rancho Canada,,,,,
73,65,-7.73,w17_11011990,17,11011990,Panetta 1,2.146230381,Abandoned,No,,
73,65,-7.41,w17_11291990,17,11291990,Panetta 1,,,,,
73,65,-7.71,w17_12271990,17,12271990,Panetta 1,,,,,
73,64,-8.45,w17_01311991,17,1311991,Panetta 1,,,,,
73,64,-9.29,w17_02281991,17,2281991,Panetta 1,,,,,
73,67,-5.90,w17_03281991,17,3281991,Panetta 1,,,,,
73,67,-5.96,w17_05021991,17,5021991,Panetta 1,,,,,
72,66,-6.14,w17_05301991,17,5301991,Panetta 1,,,,,
72,66,-6.04,w17_06271991,17,6271991,Panetta 1,,,,,
72,66,-6.32,w17_08011991,17,8011991,Panetta 1,,,,,
72,66,-6.32,w17_08291991,17,8291991,Panetta 1,,,,,
72,66,-6.67,w17_09261991,17,9261991,Panetta 1,,,,,
72,65,-7.96,w17_10311991,17,10311991,Panetta 1,,,,,
72,65,-7.98,w17_11271991,17,11271991,Panetta 1,,,,,
73,65,-7.45,w17_01021992,17,1021992,Panetta 1,,,,,
73,66,-6.60,w17_01301992,17,1301992,Panetta 1,,,,,
73,67,-6.51,w17_02271992,17,2271992,Panetta 1,,,,,
73,67,-6.34,w17_04021992,17,4021992,Panetta 1,,,,,
73,66,-6.37,w17_04301992,17,4301992,Panetta 1,,,,,
73,66,-6.30,w17_05281992,17,5281992,Panetta 1,,,,,
72,66,-6.39,w17_07021992,17,7021992,Panetta 1,,,,,
72,66,-6.42,w17_07301992,17,7301992,Panetta 1,,,,,
72,66,-6.49,w17_08271992,17,8271992,Panetta 1,,,,,
72,66,-6.35,w17_10011992,17,10011992,Panetta 1,,,,,
72,66,-6.15,w17_10291992,17,10291992,Panetta 1,,,,,
72,66,-6.43,w17_11251992,17,11251992,Panetta 1,,,,,
71,66,-4.63,w17_12311992,17,12311992,Panetta 1,,,,,
72,66,-5.67,w17_01281993,17,1281993,Panetta 1,,,,,
71,66,-4.37,w17_02251993,17,2251993,Panetta 1,,,,,
71,66,-4.49,w17_04011993,17,4011993,Panetta 1,,,,,
71,66,-4.93,w17_04291993,17,4291993,Panetta 1,,,,,
71,65,-5.13,w17_05271993,17,5271993,Panetta 1,,,,,
72,66,-6.12,w17_07011993,17,7011993,Panetta 1,,,,,
72,66,-6.08,w17_07291993,17,7291993,Panetta 1,,,,,
72,66,-6.15,w17_08261993,17,8261993,Panetta 1,,,,,
72,65,-7.34,w17_09301993,17,9301993,Panetta 1,,,,,
72,65,-7.34,w17_10281993,17,10281993,Panetta 1,,,,,
72,65,-7.14,w17_11241993,17,11241993,Panetta 1,,,,,
72,66,-6.26,w17_12301993,17,12301993,Panetta 1,,,,,
73,66,-6.73,w17_01271994,17,1271994,Panetta 1,,,,,
73,66,-6.48,w17_02251994,17,2251994,Panetta 1,,,,,
73,66,-6.99,w17_03311994,17,3311994,Panetta 1,,,,,
73,66,-6.90,w17_04281994,17,4281994,Panetta 1,,,,,
72,66,-6.82,w17_05311994,17,5311994,Panetta 1,,,,,
72,65,-6.78,w17_06301994,17,6301994,Panetta 1,,,,,
72,65,-6.77,w17_07281994,17,7281994,Panetta 1,,,,,
72,65,-6.85,w17_08251994,17,8251994,Panetta 1,,,,,
72,65,-6.71,w17_09291994,17,9291994,Panetta 1,,,,,
72,65,-7.00,w17_10271994,17,10271994,Panetta 1,,,,,
72,66,-6.37,w17_11231994,17,11231994,Panetta 1,,,,,
72,66,-6.69,w17_12291994,17,12291994,Panetta 1,,,,,
72,67,-5.14,w17_01261995,17,1261995,Panetta 1,,,,,
73,66,-6.70,w17_02231995,17,2231995,Panetta 1,,,,,
72,67,-5.55,w17_03301995,17,3301995,Panetta 1,,,,,
72,66,-6.31,w17_04271995,17,4271995,Panetta 1,,,,,
72,66,-6.33,w17_05251995,17,5251995,Panetta 1,,,,,
72,66,-6.21,w17_06291995,17,6291995,Panetta 1,,,,,
72,66,-6.11,w17_07271995,17,7271995,Panetta 1,,,,,
72,66,-6.40,w17_08311995,17,8311995,Panetta 1,,,,,
72,66,-6.33,w17_09281995,17,9281995,Panetta 1,,,,,
72,66,-5.81,w17_10261995,17,10261995,Panetta 1,,,,,
72,65,-6.97,w17_11301995,17,11301995,Panetta 1,,,,,
73,66,-6.67,w17_12281995,17,12281995,Panetta 1,,,,,
73,66,-6.60,w17_01251996,17,1251996,Panetta 1,,,,,
73,66,-6.23,w17_02291996,17,2291996,Panetta 1,,,,,
72,66,-6.37,w17_03281996,17,3281996,Panetta 1,,,,,
72,66,-6.24,w17_04251996,17,4251996,Panetta 1,,,,,
72,66,-5.99,w17_05301996,17,5301996,Panetta 1,,,,,
72,66,-5.85,w17_06271996,17,6271996,Panetta 1,,,,,
71,66,-5.71,w17_07251996,17,7251996,Panetta 1,,,,,
71,63,-8.29,w17_08281996,17,8281996,Panetta 1,,,,,
71,63,-8.30,w17_09261996,17,9261996,Panetta 1,,,,,
72,66,-6.31,w17_10311996,17,10311996,Panetta 1,,,,,
72,63,-9.38,w17_11271996,17,11271996,Panetta 1,,,,,
72,66,-6.00,w17_12261996,17,12261996,Panetta 1,,,,,
73,67,-5.97,w17_01301997,17,1301997,Panetta 1,,,,,
73,66,-7.07,w17_02271997,17,2271997,Panetta 1,,,,,
73,66,-6.79,w17_03271997,17,3271997,Panetta 1,,,,,
73,66,-6.75,w17_04241997,17,4241997,Panetta 1,,,,,
73,63,-9.86,w17_05291997,17,5291997,Panetta 1,,,,,
72,66,-6.76,w17_06261997,17,6261997,Panetta 1,,,,,
72,66,-6.36,w17_07311997,17,7311997,Panetta 1,,,,,
72,66,-6.49,w17_08281997,17,8281997,Panetta 1,,,,,
72,66,-6.54,w17_09251997,17,9251997,Panetta 1,,,,,
72,64,-8.78,w17_10301997,17,10301997,Panetta 1,,,,,
72,66,-6.28,w17_11261997,17,11261997,Panetta 1,,,,,
72,65,-7.28,w17_12311997,17,12311997,Panetta 1,,,,,
71,66,-5.03,w17_01291998,17,1291998,Panetta 1,,,,,
71,64,-7.25,w17_03261998,17,3261998,Panetta 1,,,,,
72,64,-8.79,w17_04301998,17,4301998,Panetta 1,,,,,
72,65,-7.36,w17_05281998,17,5281998,Panetta 1,,,,,
72,66,-6.47,w17_06251998,17,6251998,Panetta 1,,,,,
72,63,-8.82,w17_07301998,17,7301998,Panetta 1,,,,,
69,66,-3.62,w17_08271998,17,8271998,Panetta 1,,,,,
69,66,-3.54,w17_09241998,17,9241998,Panetta 1,,,,,
72,63,-8.25,w17_10291998,17,10291998,Panetta 1,,,,,
71,63,-8.16,w17_11251998,17,11251998,Panetta 1,,,,,
69,66,-3.78,w17_12311998,17,12311998,Panetta 1,,,,,
70,65,-5.11,w17_01281999,17,1281999,Panetta 1,,,,,
70,65,-5.31,w17_02251999,17,2251999,Panetta 1,,,,,
72,64,-8.16,w17_03251999,17,3251999,Panetta 1,,,,,
72,64,-8.30,w17_04291999,17,4291999,Panetta 1,,,,,
72,66,-5.90,w17_05271999,17,5271999,Panetta 1,,,,,
72,63,-8.84,w17_06241999,17,6241999,Panetta 1,,,,,
72,65,-7.39,w17_07291999,17,7291999,Panetta 1,,,,,
72,65,-6.58,w17_08261999,17,8261999,Panetta 1,,,,,
72,63,-8.56,w17_09301999,17,9301999,Panetta 1,,,,,
72,63,-8.66,w17_10281999,17,10281999,Panetta 1,,,,,
72,66,-6.96,w17_11241999,17,11241999,Panetta 1,,,,,
72,66,-6.07,w17_06292000,17,6292000,Panetta 1,,,,,
72,65,-6.26,w17_07272000,17,7272000,Panetta 1,,,,,
72,65,-6.26,w17_08312000,17,8312000,Panetta 1,,,,,
70,65,-5.33,w17_12272001,17,12272001,Panetta 1,,,,,
71,65,-5.76,w17_03282002,17,3282002,Panetta 1,,,,,
71,65,-6.15,w17_04252002,17,4252002,Panetta 1,,,,,
71,66,-5.50,w17_05302002,17,5302002,Panetta 1,,,,,
71,65,-5.70,w17_06272002,17,6272002,Panetta 1,,,,,
71,65,-5.76,w17_07252002,17,7252002,Panetta 1,,,,,
71,65,-5.39,w17_08292002,17,8292002,Panetta 1,,,,,
71,66,-5.09,w17_09262002,17,9262002,Panetta 1,,,,,
71,65,-5.45,w17_10312002,17,10312002,Panetta 1,,,,,
71,66,-5.19,w17_11272002,17,11272002,Panetta 1,,,,,
71,66,-4.71,w17_12262002,17,12262002,Panetta 1,,,,,
71,65,-5.76,w17_01302003,17,1302003,Panetta 1,,,,,
71,66,-5.69,w17_02272003,17,2272003,Panetta 1,,,,,
71,66,-5.35,w17_03272003,17,3272003,Panetta 1,,,,,
71,66,-5.34,w17_04242003,17,4242003,Panetta 1,,,,,
71,66,-5.14,w17_05292003,17,5292003,Panetta 1,,,,,
71,66,-5.08,w17_06262003,17,6262003,Panetta 1,,,,,
71,66,-5.14,w17_07312003,17,7312003,Panetta 1,,,,,
71,66,-5.02,w17_08282003,17,8282003,Panetta 1,,,,,
71,66,-5.17,w17_09252003,17,9252003,Panetta 1,,,,,
71,66,-5.55,w17_10302003,17,10302003,Panetta 1,,,,,
71,66,-5.35,w17_11262003,17,11262003,Panetta 1,,,,,
71,66,-5.38,w17_12182003,17,12182003,Panetta 1,,,,,
71,66,-5.50,w17_01292004,17,1292004,Panetta 1,,,,,
71,67,-4.71,w17_02262004,17,2262004,Panetta 1,,,,,
71,66,-5.59,w17_03252004,17,3252004,Panetta 1,,,,,
71,66,-5.50,w17_04292004,17,4292004,Panetta 1,,,,,
71,66,-5.36,w17_05272004,17,5272004,Panetta 1,,,,,
71,66,-5.41,w17_06242004,17,6242004,Panetta 1,,,,,
71,66,-5.24,w17_07292004,17,7292004,Panetta 1,,,,,
71,66,-5.25,w17_08262004,17,8262004,Panetta 1,,,,,
71,65,-5.39,w17_09302004,17,9302004,Panetta 1,,,,,
71,65,-5.44,w17_10282004,17,10282004,Panetta 1,,,,,
71,65,-5.42,w17_11182004,17,11182004,Panetta 1,,,,,
71,66,-5.56,w17_12232004,17,12232004,Panetta 1,,,,,
71,66,-5.19,w17_01272005,17,1272005,Panetta 1,,,,,
71,66,-5.30,w17_02242005,17,2242005,Panetta 1,,,,,
71,67,-4.70,w17_03312005,17,3312005,Panetta 1,,,,,
71,66,-5.32,w17_04282005,17,4282005,Panetta 1,,,,,
71,66,-5.40,w17_05262005,17,5262005,Panetta 1,,,,,
71,66,-5.17,w17_06302005,17,6302005,Panetta 1,,,,,
71,66,-5.19,w17_07282005,17,7282005,Panetta 1,,,,,
71,66,-5.31,w17_08252005,17,8252005,Panetta 1,,,,,
71,66,-5.30,w17_09292005,17,9292005,Panetta 1,,,,,
71,66,-5.22,w17_10272005,17,10272005,Panetta 1,,,,,
71,66,-5.18,w17_11232005,17,11232005,Panetta 1,,,,,
71,66,-5.34,w17_12222005,17,12222005,Panetta 1,,,,,
71,66,-5.15,w17_01262006,17,1262006,Panetta 1,,,,,
71,66,-5.29,w17_02232006,17,2232006,Panetta 1,,,,,
71,66,-5.46,w17_03232006,17,3232006,Panetta 1,,,,,
71,66,-4.83,w17_04272006,17,4272006,Panetta 1,,,,,
71,66,-4.84,w17_05252006,17,5252006,Panetta 1,,,,,
71,66,-4.89,w17_06292006,17,6292006,Panetta 1,,,,,
71,66,-5.22,w17_07272006,17,7272006,Panetta 1,,,,,
71,66,-5.19,w17_08312006,17,8312006,Panetta 1,,,,,
71,66,-5.27,w17_09282006,17,9282006,Panetta 1,,,,,
71,66,-4.51,w17_10262006,17,10262006,Panetta 1,,,,,
71,66,-4.53,w17_11302006,17,11302006,Panetta 1,,,,,
71,66,-5.31,w17_12282006,17,12282006,Panetta 1,,,,,
71,66,-5.49,w17_01252007,17,1252007,Panetta 1,,,,,
71,66,-5.46,w17_02222007,17,2222007,Panetta 1,,,,,
71,66,-5.47,w17_03292007,17,3292007,Panetta 1,,,,,
71,66,-5.46,w17_04262007,17,4262007,Panetta 1,,,,,
71,65,-5.47,w17_05312007,17,5312007,Panetta 1,,,,,
71,65,-5.51,w17_06282007,17,6282007,Panetta 1,,,,,
71,65,-5.37,w17_07262007,17,7262007,Panetta 1,,,,,
71,65,-5.33,w17_08302007,17,8302007,Panetta 1,,,,,
71,65,-5.83,w17_09272007,17,9272007,Panetta 1,,,,,
71,65,-5.94,w17_10252007,17,10252007,Panetta 1,,,,,
71,65,-5.83,w17_11292007,17,11292007,Panetta 1,,,,,
71,65,-6.16,w17_12272007,17,12272007,Panetta 1,,,,,
71,66,-4.55,w17_01312008,17,1312008,Panetta 1,,,,,
71,66,-5.48,w17_02212008,17,2212008,Panetta 1,,,,,
71,66,-5.36,w17_03272008,17,3272008,Panetta 1,,,,,
71,66,-5.32,w17_04242008,17,4242008,Panetta 1,,,,,
71,66,-5.17,w17_05292008,17,5292008,Panetta 1,,,,,
71,66,-5.06,w17_06262008,17,6262008,Panetta 1,,,,,
71,65,-5.34,w17_07312008,17,7312008,Panetta 1,,,,,
71,65,-5.41,w17_08282008,17,8282008,Panetta 1,,,,,
71,65,-5.51,w17_09252008,17,9252008,Panetta 1,,,,,
71,65,-5.56,w17_10302008,17,10302008,Panetta 1,,,,,
71,65,-5.37,w17_11262008,17,11262008,Panetta 1,,,,,
71,65,-5.60,w17_12182008,17,12182008,Panetta 1,,,,,
71,65,-5.85,w17_01292009,17,1292009,Panetta 1,,,,,
71,66,-5.28,w17_02262009,17,2262009,Panetta 1,,,,,
71,66,-5.36,w17_03262009,17,3262009,Panetta 1,,,,,
71,66,-5.49,w17_04302009,17,4302009,Panetta 1,,,,,
71,66,-5.34,w17_05282009,17,5282009,Panetta 1,,,,,
71,66,-5.17,w17_06252009,17,6252009,Panetta 1,,,,,
71,66,-4.99,w17_07302009,17,7302009,Panetta 1,,,,,
71,65,-5.39,w17_08272009,17,8272009,Panetta 1,,,,,
71,65,-5.82,w17_09242009,17,9242009,Panetta 1,,,,,
70,66,-3.96,w17_10292009,17,10292009,Panetta 1,,,,,
71,65,-5.24,w17_11252009,17,11252009,Panetta 1,,,,,
71,66,-4.77,w17_12312009,17,12312009,Panetta 1,,,,,
71,67,-4.07,w17_01282010,17,1282010,Panetta 1,,,,,
71,66,-4.93,w17_02252010,17,2252010,Panetta 1,,,,,
71,66,-5.33,w17_03252010,17,3252010,Panetta 1,,,,,
71,66,-4.48,w17_04292010,17,4292010,Panetta 1,,,,,
71,66,-4.79,w17_05282010,17,5282010,Panetta 1,,,,,
71,66,-4.86,w17_06242010,17,6242010,Panetta 1,,,,,
